 The system contains         2916  particles.
 Time;Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
  0.29319999259314500         738.70255093406570        -23603.748454903292      ;  -22865.045903969225         20.183270674740829         4.8733160666865168E-032 ;  0.23930110293354517         9.1635337370414849E-003
  0.29359999258304015         739.78911083156220        -23604.833099863437      ;  -22865.043989031874         20.212958310837060         5.5212739293479583E-031 ;  0.23965234410409236         1.0647915541853070E-002
  0.29399999257293530         733.06691088357763        -23605.906916263189      ;  -22872.840005379610         20.029290363693327         4.5398052351646451E-032 ;  0.23747881570008308         1.4645181846664190E-003
  0.29439999256283045         734.13037170925554        -23606.968717163389      ;  -22872.838345454133         20.058346873203817         1.2378366527612800E-031 ;  0.23782358036068232         2.9173436601908076E-003
  0.29479999255272560         735.18520895078188        -23608.022406819848      ;  -22872.837197869067         20.087167764016503         3.4385431700646032E-031 ;  0.23816463969845353         4.3583882008251251E-003
  0.29519999254262075         736.23135929502644        -23609.068561473145      ;  -22872.837202178118         20.115751306252363         8.8510984861458631E-031 ;  0.23850391812622859         5.7875653126182591E-003
  0.29559999253251590         737.26876283177478        -23610.106481146420      ;  -22872.837718314644         20.144095863008868         6.6149696523893927E-031 ;  0.23883928134776397         7.2047931504433116E-003
  0.29599999252241105         738.29736108528721        -23611.137643390153      ;  -22872.840282304867         20.172199836577057         7.4453651258047504E-031 ;  0.23917304396828340         8.6099918288529143E-003
  0.29639999251230620         739.31709674101501        -23612.159302811484      ;  -22872.842206070469         20.200061660974736         3.3992320074137361E-031 ;  0.23950265405889851         1.0003083048736761E-002
  0.29679999250220135         733.00097996867817        -23613.165651530489      ;  -22880.164671561812         20.027488960003080         2.1201397689027289E-031 ;  0.23746039868935034         1.3744480001540715E-003
  0.29719999249209650         733.99872102077052        -23614.161604305715      ;  -22880.162883284946         20.054749834751945         5.0874984980326922E-031 ;  0.23777912056691991         2.7374917375972974E-003
  0.29759999248199165         734.98806441245529        -23615.149415330754      ;  -22880.161350918297         20.081781263625974         1.5052793689892752E-031 ;  0.23809888440146396         4.0890631812986467E-003
  0.29799999247188680         735.96896140427964        -23616.128524012453      ;  -22880.159562608173         20.108581914936838         4.2994576321185911E-031 ;  0.23841589795646922         5.4290957468419165E-003
  0.29839999246178195         736.94136531229753        -23617.102082602130      ;  -22880.160717289833         20.135150513157985         2.3218525303757802E-031 ;  0.23873244673863558         6.7575256578993326E-003
  0.29879999245167710         737.90523208863362        -23618.063136518787      ;  -22880.157904430154         20.161485854787141         8.8179587533305085E-032 ;  0.23904399638775800         8.0742927393571140E-003
  0.29919999244157225         738.86052005250224        -23619.020475966390      ;  -22880.159955913889         20.187586800997092         2.8586823859306309E-031 ;  0.23935275450525298         9.3793400498545232E-003
  0.29959999243146740         739.80718866297070        -23619.966635354715      ;  -22880.159446691745         20.213452244104342         5.4744809647732170E-031 ;  0.23965870705915071         1.0672612205217202E-002
  0.29999999242136255         732.92824232877501        -23620.896661661009      ;  -22887.968419332232         20.025501578921816         7.6221385475315528E-031 ;  0.23743053376173551         1.2750789460906908E-003
  0.30039999241125770         733.85355826415514        -23621.819676388346      ;  -22887.966118124190         20.050783611534008         1.9839033417804233E-031 ;  0.23772959038098668         2.5391805767003284E-003
  0.30079999240115285         734.77080497892405        -23622.737437863270      ;  -22887.966632884345         20.075845172098933         2.3800161430721167E-031 ;  0.23802601935588252         3.7922586049465856E-003
  0.30119999239104800         735.67995026433653        -23623.646201751690      ;  -22887.966251487353         20.100685380590082         4.9647884924676741E-031 ;  0.23832244882158607         5.0342690295042125E-003
  0.30159999238094315         736.58096335471726        -23624.547985042242      ;  -22887.967021687524         20.125303396409365         1.8207408817456416E-031 ;  0.23861362586620796         6.2651698204683193E-003
  0.30199999237083830         737.47381624028526        -23625.440200191428      ;  -22887.966383951141         20.149698454256878         1.5988652981387587E-031 ;  0.23890652430742046         7.4849227128439555E-003
  0.30239999236073345         738.35848243673149        -23626.324740756489      ;  -22887.966258319757         20.173869830512569         2.4735598021542337E-031 ;  0.23919021583155270         8.6934915256284828E-003
  0.30279999235062860         739.23493636638432        -23627.200045206024      ;  -22887.965108839639         20.197816826328079         2.3527519496207089E-032 ;  0.23947352563692134         9.8908413164040532E-003
  0.30319999234052375         740.10315543914555        -23628.066602300147      ;  -22887.963446861002         20.221538824483297         2.6858400804689155E-032 ;  0.23975208503510947         1.1076941224164916E-002
  0.30359999233041890         732.85044871621562        -23628.919217610874      ;  -22896.068768894656         20.023376055546990         1.6876747096758250E-031 ;  0.23740705360626060         1.1688027773495424E-003
  0.30399999232031405         733.69841267772688        -23629.768335338584      ;  -22896.069922660856         20.046544631499469         1.5179181191318659E-031 ;  0.23768122872753880         2.3272315749733874E-003
  0.30439999231020920         734.53876625206931        -23630.607154809044      ;  -22896.068388556974         20.069505271925028         6.9445493676461782E-032 ;  0.23795292489720626         3.4752635962513878E-003
  0.30479999230010435         735.37149430353929        -23631.437068505966      ;  -22896.065574202425         20.092257563276959         1.8655471531541567E-031 ;  0.23822406316432135         4.6128781638479222E-003
  0.30519999228999950         736.19658339265527        -23632.262414808112      ;  -22896.065831415457         20.114801138353759         1.4000269012466314E-031 ;  0.23849081185758825         5.7400569176879745E-003
  0.30559999227989465         737.01402176621332        -23633.081518190626      ;  -22896.067496424414         20.137135676027388         2.7302236512037655E-032 ;  0.23875506755624937         6.8567838013693372E-003
  0.30599999226978980         737.82379947985078        -23633.893216985107      ;  -22896.069417505256         20.159260904592053         1.9401115519887046E-031 ;  0.23901232242873827         7.9630452296026721E-003
  0.30639999225968495         738.62590813775921        -23634.696606812195      ;  -22896.070698674437         20.181176594652481         1.7651980132260295E-031 ;  0.23928020854618248         9.0588297326239520E-003
  0.30679999224958010         739.42034174026696        -23635.490657576145      ;  -22896.070315835877         20.202882582282072         7.5701886347380948E-031 ;  0.23953706752630660         1.0144129114103562E-002
  0.30719999223947525         732.77797546551017        -23636.272846589090      ;  -22903.494871123581         20.021395898264714         8.1773136123234748E-031 ;  0.23739199855161880         1.0697949132356666E-003
  0.30759999222937040         733.55399700023793        -23637.048100748689      ;  -22903.494103748450         20.042598820421997         2.9317250623399837E-031 ;  0.23764286810897892         2.1299410210997571E-003
  0.30799999221926555         734.32295438036351        -23637.817954587121      ;  -22903.495000206756         20.063608731543582         1.0987681311254170E-031 ;  0.23789143475123448         3.1804365771790355E-003
  0.30839999220916070         735.08484828690405        -23638.577161008663      ;  -22903.492312721759         20.084425650236632         2.2564184660924015E-031 ;  0.23814080822744327         4.2212825118315145E-003
  0.30879999219905585         735.83968089210930        -23639.330586415414      ;  -22903.490905523304         20.105049635852644         1.5751940604135055E-031 ;  0.23837951378634797         5.2524817926322687E-003
  0.30919999218895100         736.58745592973503        -23640.076826148124      ;  -22903.489370218391         20.125480790407522         4.6849183764339207E-031 ;  0.23862639219464418         6.2740395203761956E-003
  0.30959999217884615         737.32817979051038        -23640.817422158365      ;  -22903.489242367854         20.145719288512563         5.8845851583632296E-031 ;  0.23886597143880983         7.2859644256282330E-003
  0.30999999216874130         738.06186009255453        -23641.550718656617      ;  -22903.488858564062         20.165765338314554         2.1448677583121453E-031 ;  0.23910325472533370         8.2882669157275934E-003
  0.31039999215863645         738.78850507878064        -23642.278515667200      ;  -22903.490010588419         20.185619165031277         1.1979337091672816E-031 ;  0.23934067431850783         9.2809582515638311E-003
  0.31079999214853160         739.50812489434804        -23642.998903536169      ;  -22903.490778641819         20.205281045854807         3.1944758010902953E-031 ;  0.23957392817499412         1.0264052292740411E-002
  0.31119999213842675         732.70416046874232        -23643.703053175523      ;  -22910.998892706779         20.019379080998096         4.0590254889378047E-031 ;  0.23736980212483261         9.6895404990471334E-004
  0.31159999212832190         733.40704981146598        -23644.406710278367      ;  -22910.999660466900         20.038583841886826         6.1498721011555327E-032 ;  0.23759663220819977         1.9291920943413920E-003
  0.31199999211821705         734.10357309982862        -23645.104769375979      ;  -22911.001196276149         20.057614665650064         8.5315367768549436E-031 ;  0.23782201140522441         2.8807332825031562E-003
  0.31239999210811220         734.79374627082348        -23645.791742464848      ;  -22910.997996194023         20.076471987727839         3.5921103248071834E-032 ;  0.23804940672280631         3.8235993863919848E-003
  0.31279999209800735         735.47758697099300        -23646.474430759477      ;  -22910.996843788485         20.095156290269468         4.3373316124789963E-032 ;  0.23827071021451238         4.7578145134734573E-003
  0.31319999208790250         736.15511284787669        -23647.151444377650      ;  -22910.996331529775         20.113668055451534         9.0225458793844827E-032 ;  0.23848995273522272         5.6834027725767289E-003
  0.31359999207779765         736.82634318253270        -23647.819858517254      ;  -22910.993515334721         20.132007810082577         1.3547133890297179E-031 ;  0.23870713989289205         6.6003905041287503E-003
  0.31399999206769280         737.49129897931721        -23648.483277968648      ;  -22910.991978989332         20.150176128056124         8.6932620545992630E-032 ;  0.23892245430435455         7.5088064028061563E-003
  0.31439999205758795         738.15000188417071        -23649.140956045114      ;  -22910.990954160945         20.168173600795438         1.8606860954070065E-031 ;  0.23913558802360305         8.4086800397717987E-003
  0.31479999204748310         738.80247440071059        -23649.792915732614      ;  -22910.990441331905         20.186000843157739         8.0754427499701530E-031 ;  0.23934668700242986         9.3000421578870451E-003
  0.31519999203737825         739.44874072546406        -23650.439565339246      ;  -22910.990824613782         20.203658516254951         2.0270610805616440E-031 ;  0.23956308883538938         1.0182925812747490E-002
  0.31559999202727340         732.63203185950215        -23651.076705421790      ;  -22918.444673562288         20.017408340215020         2.3036341313408084E-031 ;  0.23735819309074502         8.7041701075096789E-004
  0.31599999201716855         733.26362826630339        -23651.709324819964      ;  -22918.445696553659         20.034665193084344         5.1387298196809191E-031 ;  0.23756181827572448         1.7332596542172229E-003
  0.31639999200706370         733.88970715592529        -23652.334122647058      ;  -22918.444415491133         20.051771293066000         1.4220073362772235E-031 ;  0.23776440725389933         2.5885646532999296E-003
  0.31679999199695885         734.51029633707799        -23652.956118776943      ;  -22918.445822439866         20.068727399966107         1.1954820452600232E-031 ;  0.23796520005920083         3.4363699983053220E-003
  0.31719999198685400         735.12542440482900        -23653.568685599661      ;  -22918.443261194832         20.085534295076119         5.6395033077721256E-031 ;  0.23816420702198238         4.2767147538058659E-003
  0.31759999197674915         735.73512074716507        -23654.180684779480      ;  -22918.445564032314         20.102192781352102         7.6031170172166169E-031 ;  0.23836506835550422         5.1096390676050873E-003
  0.31799999196664430         736.33941578532824        -23654.785106669136      ;  -22918.445690883807         20.118703689981331         6.5866064371864553E-031 ;  0.23856051580202922         5.9351844990664926E-003
  0.31839999195653945         736.93833987837183        -23655.383773795660      ;  -22918.445433917288         20.135067850451925         8.4815312871603468E-031 ;  0.23875330181173218         6.7533925225962133E-003
  0.31879999194643460         737.53192404316644        -23655.977101228025      ;  -22918.445177184858         20.151286110225282         2.5644827170596262E-031 ;  0.23894530317119944         7.5643055112641910E-003
  0.31919999193632975         738.12019968277752        -23656.565503814094      ;  -22918.445304131317         20.167359327314639         4.4020048155497776E-032 ;  0.23913556773201053         8.3679663657318937E-003
  0.31959999192622490         738.70319927521564        -23657.147094292293      ;  -22918.443895017077         20.183288389103534         9.5548528377311152E-031 ;  0.23933483407694744         9.1644194551767644E-003
  0.31999999191612005         739.28095646244628        -23657.723186174597      ;  -22918.442229712149         20.199074214777760         9.1800441503921501E-031 ;  0.23951788058501511         9.9537107388880663E-003
  0.32039999190601520         739.85350458469838        -23658.294325136860      ;  -22918.440820552161         20.214717715278901         3.5980704043058634E-031 ;  0.23970317314462261         1.0735885763945019E-002
  0.32079999189591035         732.55954745210647        -23658.857316406877      ;  -22926.297768954770         20.015427878103019         6.9617532850643534E-031 ;  0.23734502124749801         7.7139390515101880E-004
  0.32119999188580550         733.11970032705631        -23659.417340151973      ;  -22926.297639824916         20.030732708281349         2.9306683106558210E-031 ;  0.23752625987975517         1.5366354140673444E-003
  0.32159999187570065         733.67538363908795        -23659.973150024660      ;  -22926.297766385571         20.045915418401940         2.7685203322378359E-031 ;  0.23770603135839075         2.2957709200970289E-003
  0.32199999186559580         734.22663176214041        -23660.525932761251      ;  -22926.299300999111         20.060976947649998         6.0623730617068279E-032 ;  0.23788558638106130         3.0488473824998863E-003
  0.32239999185549095         734.77348031727001        -23661.071115693194      ;  -22926.297635375922         20.075918269285228         5.3007509878968042E-031 ;  0.23806247837526226         3.7959134642613357E-003
  0.32279999184538610         735.31596378079371        -23661.611933937882      ;  -22926.295970157087         20.090740325290081         4.0582646277252067E-031 ;  0.23823793790986822         4.5370162645039791E-003
  0.32319999183528125         735.85411669958637        -23662.149061347765      ;  -22926.294944648180         20.105444059574822         9.5065381507311790E-032 ;  0.23841197461486163         5.2722029787410918E-003
  0.32359999182517640         736.38797420705146        -23662.683813474632      ;  -22926.295839267579         20.120030432075207         6.9234143339629162E-032 ;  0.23858846658781424         6.0015216037603292E-003
  0.32399999181507155         736.91757121395983        -23663.213025198591      ;  -22926.295453984632         20.134500396644096         2.4995981636520122E-031 ;  0.23876171573228530         6.7250198322048593E-003
  0.32439999180496670         737.44294159839751        -23663.737754239526      ;  -22926.294812641128         20.148854878918716         1.2776127861531787E-031 ;  0.23893003260837678         7.4427439459356926E-003
  0.32479999179486185         737.96411941217855        -23664.260594748132      ;  -22926.296475335952         20.163094809282988         2.5131245852092998E-031 ;  0.23909864469105696         8.1547404641493237E-003
  0.32519999178475700         738.48113945567377        -23664.778765428793      ;  -22926.297625973119         20.177221138573358         1.7457537822374286E-032 ;  0.23926588948033362         8.8610569286680096E-003
  0.32559999177465215         738.99403556760308        -23665.291147937642      ;  -22926.297112370037         20.191234791351466         1.6900418334483503E-031 ;  0.23943177863573833         9.5617395675733352E-003
  0.32599999176454730         739.50284117019908        -23665.800720286621      ;  -22926.297879116421         20.205136680799438         3.3600476549649685E-031 ;  0.23959632323705832         1.0256834039971796E-002
  0.32639999175444245         732.49736232290945        -23666.301654121675      ;  -22933.804291798766         20.013728818998729         3.3282182942379761E-031 ;  0.23733130723305920         6.8644094993652871E-004
  0.32679999174433760         732.99641283410767        -23666.800063572678      ;  -22933.803650738570         20.027364174034588         6.3495136293276236E-031 ;  0.23749265402061534         1.3682087017294897E-003
  0.32719999173423275         733.49207493110464        -23667.294572577957      ;  -22933.802497646851         20.040906948801307         4.4966897664507909E-032 ;  0.23766091202270370         2.0453474400654592E-003
  0.32759999172412790         733.98438001065369        -23667.788668422589      ;  -22933.804288411935         20.054358001139654         1.5281517024413012E-030 ;  0.23782009597669534         2.7179000569828027E-003
  0.32799999171402305         734.47335886745975        -23668.275982368410      ;  -22933.802623500949         20.067718172440898         1.0044720648441758E-030 ;  0.23797818258056319         3.3859086220449086E-003
  0.32839999170391820         734.95904291209092        -23668.762177459419      ;  -22933.803134547328         20.080988320923257         3.6502739375035200E-031 ;  0.23813518056978300         4.0494160461628237E-003
  0.32879999169381335         735.44146237832047        -23669.247156492482      ;  -22933.805694114162         20.094169272651882         3.5076124601415029E-031 ;  0.23829109996360218         4.7084636325940288E-003
  0.32919999168370850         735.92064578936390        -23669.727746822031      ;  -22933.807101032668         20.107261806955044         1.6768113023626285E-031 ;  0.23844595092166218         5.3630903477521752E-003
  0.32959999167360365         736.39662082332347        -23670.203209078409      ;  -22933.806588255084         20.120266680070316         2.8992616506024936E-031 ;  0.23859974173670565         6.0133340035157801E-003
  0.32999999166349880         736.86941446666992        -23670.675618053239      ;  -22933.806203586570         20.133184629338110         4.9223070747643176E-031 ;  0.23876420601601417         6.6592314669056130E-003
  0.33039999165339395         737.33905338474767        -23671.143720660180      ;  -22933.804667275432         20.146016383324838         3.4394731115466663E-031 ;  0.23891598059595529         7.3008191662418120E-003
  0.33079999164328910         737.80556403274034        -23671.610614507681      ;  -22933.805050474941         20.158762664854773         3.8471679112967875E-031 ;  0.23906419499305193         7.9381332427386209E-003
  0.33119999163318425         738.26897101575219        -23672.075301207300      ;  -22933.806330191546         20.171424146203208         1.5492402390504600E-031 ;  0.23921494938355875         8.5712073101604780E-003
  0.33159999162307940         738.72929748829415        -23672.533835118968      ;  -22933.804537630673         20.184001460011473         3.2117219885758370E-031 ;  0.23936676275836635         9.2000730005736830E-003
  0.33199999161297455         739.18656600707186        -23672.988031604425      ;  -22933.801465597353         20.196495222587302         8.2949934798718770E-031 ;  0.23951478587627392         9.8247611293651449E-003
  0.33239999160286970         739.64079818388768        -23673.435863674778      ;  -22933.795065490889         20.208906024421218         2.5934377132056948E-031 ;  0.23966162506370808         1.0445301221060799E-002
  0.33279999159276485         732.44406622684426        -23673.883758991884      ;  -22941.439692765041         20.012272631347244         1.0061079164512604E-030 ;  0.23733487856141042         6.1363156736216062E-004
  0.33319999158266000         732.89085494520828        -23674.329523774693      ;  -22941.438668829484         20.024480058579975         5.5335745189516172E-032 ;  0.23747943026331012         1.2240029289987131E-003
  0.33359999157255515         733.33527585922945        -23674.771768691575      ;  -22941.436492832345         20.036622791253446         7.5244946919148831E-032 ;  0.23762319129414489         1.8311395626722238E-003
  0.33399999156245030         733.77734629339523        -23675.213070738948      ;  -22941.435724445553         20.048701302717618         2.9789829976557575E-031 ;  0.23776488803202275         2.4350651358808761E-003
  0.33439999155234545         734.21708235073140        -23675.651782877976      ;  -22941.434700527243         20.060716032948935         5.6380238554142974E-031 ;  0.23790713542820854         3.0358016474467675E-003
  0.33479999154224060         734.65449861597767        -23676.088175337307      ;  -22941.433676721328         20.072667380440340         9.7563542488673339E-032 ;  0.23805546314600903         3.6333690220169412E-003
  0.33519999153213575         735.08960824199096        -23676.525589002864      ;  -22941.435980760874         20.084555704562010         1.4155822860375120E-031 ;  0.23820213942832696         4.2277852281005224E-003
  0.33559999152203090         735.52242272058061        -23676.956995490957      ;  -22941.434572770377         20.096381319300011         6.8927685351221867E-031 ;  0.23834215423234237         4.8190659650004797E-003
  0.33599999151192605         735.95295174392072        -23677.384965332458      ;  -22941.432013588535         20.108144489469677         8.4755712076616656E-032 ;  0.23848140243362162         5.4072244734837405E-003
  0.33639999150182121         736.38120434738983        -23677.810018506385      ;  -22941.428814158997         20.119845461941004         5.9010704846361741E-031 ;  0.23861988779822713         5.9922730970503046E-003
  0.33679999149171636         736.80718865437268        -23678.233315486221      ;  -22941.426126831848         20.131484458665945         7.2561643042721901E-031 ;  0.23876525645785765         6.5742229332972357E-003
  0.33719999148161151         737.23091091353979        -23678.655374435901      ;  -22941.424463522362         20.143061650374396         4.4882357529774862E-031 ;  0.23889752710226556         7.1530825187198221E-003
  0.33759999147150666         737.65237588059381        -23679.077096303823      ;  -22941.424720423231         20.154577167004483         2.1447409481100458E-031 ;  0.23903649710645286         7.7288583502241881E-003
  0.33799999146140181         738.07158688221728        -23679.500020046351      ;  -22941.428433164132         20.166031099449818         3.4802637265553621E-031 ;  0.23917226379207476         8.3015549724909654E-003
  0.33839999145129696         738.48854645394590        -23679.914548211054      ;  -22941.426001757107         20.177423516987815         9.0449490150887400E-032 ;  0.23930727628664836         8.8711758493906778E-003
  0.33879999144119211         738.90325542656535        -23680.325290262066      ;  -22941.422034835501         20.188754442317691         3.4751913184713789E-031 ;  0.23944806593185203         9.4377221158845614E-003
  0.33919999143108726         739.31571264234742        -23680.737620567965      ;  -22941.421907925618         20.200023843807305         3.4158018738214132E-031 ;  0.23958156889253573         1.0001192190365327E-002
  0.33959999142098241         732.40334308688762        -23681.145177588478      ;  -22948.741834501590         20.011159969484318         2.8172154498440714E-031 ;  0.23734831887929236         5.5799847421589277E-004
  0.33999999141087756         732.81011814641829        -23681.552594180215      ;  -22948.742476033796         20.022274119719565         1.8302516469031095E-031 ;  0.23747999415866375         1.1137059859782639E-003
  0.34039999140077271         733.21521181888488        -23681.959481220652      ;  -22948.744269401766         20.033342330096907         3.0717235254579104E-031 ;  0.23761110070189334         1.6671165048454117E-003
  0.34079999139066786         733.61861861759962        -23682.365193571892      ;  -22948.746574954293         20.044364450705796         1.6344144247940052E-031 ;  0.23774135472559726         2.2182225352898044E-003
  0.34119999138056301         734.02033039051673        -23682.768826832140      ;  -22948.748496441622         20.055340258811189         8.1471327842237771E-032 ;  0.23787416046855428         2.7670129405594768E-003
  0.34159999137045816         734.42033682865292        -23683.167042979749      ;  -22948.746706151094         20.066269472744906         1.5104785872753577E-031 ;  0.23800378618666529         3.3134736372453233E-003
  0.34199999136035331         734.81862695735435        -23683.564438803180      ;  -22948.745811845823         20.077151792650927         1.5126343607110503E-031 ;  0.23813886270104934         3.8575896325463432E-003
  0.34239999135024846         735.21518864669554        -23683.960362229820      ;  -22948.745173583124         20.087986887108212         1.5375314303899329E-031 ;  0.23826734428627377         4.3993443554106726E-003
  0.34279999134014361         735.61000847810919        -23684.354160093619      ;  -22948.744151615509         20.098774389486671         9.8857006550088964E-032 ;  0.23839523527622281         4.9387194743335527E-003
  0.34319999133003876         736.00307107079402        -23684.745689123039      ;  -22948.742618052245         20.109513879542909         1.8983487254305791E-031 ;  0.23852077596803511         5.4756939771454238E-003
  0.34359999131993391         736.39435861556672        -23685.138130551390      ;  -22948.743771935824         20.120204870683818         5.0897388116031184E-032 ;  0.23864215581638260         6.0102435341908844E-003
  0.34399999130982906         736.78385252139469        -23685.527370931257      ;  -22948.743518409861         20.130846854954140         1.4434805304994176E-031 ;  0.23876832408777676         6.5423427477069307E-003
  0.34439999129972421         737.17153332927887        -23685.915053881025      ;  -22948.743520551747         20.141439300683526         2.8886941337608630E-031 ;  0.23889387748914506         7.0719650341763973E-003
  0.34479999128961936         737.55738045452961        -23686.301031669642      ;  -22948.743651215111         20.151981645444835         1.7616050574998749E-031 ;  0.23901881232221270         7.5990822722418194E-003
  0.34519999127951451         737.94137200050272        -23686.682081606566      ;  -22948.740709606063         20.162473290964929         1.9982751646850411E-031 ;  0.23914277920221116         8.1236645482465342E-003
  0.34559999126940966         738.32348397995531        -23687.065476425054      ;  -22948.741992445099         20.172913581850075         3.8385448175540165E-032 ;  0.23927103321208598         8.6456790925037996E-003
  0.34599999125930481         738.70369084978665        -23687.441718287104      ;  -22948.738027437317         20.183301820196487         1.3107947890358998E-031 ;  0.23939414993347802         9.1650910098244331E-003
  0.34639999124919996         739.08196670061716        -23687.819740974111      ;  -22948.737774273493         20.193637298092664         9.3972700265887148E-031 ;  0.23951661645444153         9.6818649046332972E-003
  0.34679999123909511         739.45828451055911        -23688.197853483234      ;  -22948.739568972676         20.203919277230519         4.2392650561886611E-032 ;  0.23963842361818977         1.0195963861525881E-002
  0.34719999122899026         732.36761939964424        -23688.570456736295      ;  -22956.202837336652         20.010183905643437         1.4017599740086587E-031 ;  0.23734595705853676         5.0919528217185928E-004
  0.34759999121888541         732.73892321857238        -23688.946499133686      ;  -22956.207575915112         20.020328889535147         3.5304382965194254E-031 ;  0.23746698860610133         1.0164444767573055E-003
  0.34799999120878056         733.10877097941159        -23689.315197780899      ;  -22956.206426801487         20.030434090141295         9.0192910841972602E-031 ;  0.23758666093401007         1.5217045070647917E-003
  0.34839999119867571         733.47713082818348        -23689.680872939178      ;  -22956.203742110993         20.040498637128536         1.7825287408463041E-031 ;  0.23770598198655477         2.0249318564267149E-003
  0.34879999118857086         733.84397025780936        -23690.048739397891      ;  -22956.204769140080         20.050521642319119         1.4477498073034365E-031 ;  0.23782478489483933         2.5260821159558411E-003
  0.34919999117846601         734.20925553793245        -23690.415435715968      ;  -22956.206180178036         20.060502184112160         4.0121479842283295E-031 ;  0.23794305853876624         3.0251092056079454E-003
  0.34959999116836116         734.57295125020607        -23690.778878375302      ;  -22956.205927125095         20.070439294786514         5.0360980961149992E-031 ;  0.23806036320009136         3.5219647393256448E-003
  0.34999999115825631         734.93502027045770        -23691.138390684686      ;  -22956.203370414227         20.080331960013453         3.7624586962942741E-032 ;  0.23817761524781478         4.0165980006725555E-003
  0.35039999114815146         735.29542497532066        -23691.497518731885      ;  -22956.202093756565         20.090179151824962         1.4286014667864013E-031 ;  0.23829649330928246         4.5089575912480306E-003
  0.35079999113804661         735.65412679799476        -23691.857888048718      ;  -22956.203761250723         20.099979816475976         5.0066358591605326E-031 ;  0.23841263093488083         4.9989908237988434E-003
  0.35119999112794176         736.01108666867572        -23692.216003647165      ;  -22956.204916978488         20.109732886478056         2.2322822576261164E-032 ;  0.23852817925995715         5.4866443239027785E-003
  0.35159999111783691         736.36626441643796        -23692.572464837795      ;  -22956.206200421355         20.119437264257268         8.2401269324301290E-032 ;  0.23864312473023766         5.9718632128633597E-003
  0.35199999110773206         736.71961815724865        -23692.925950326404      ;  -22956.206332169157         20.129091805433138         4.7625684901862247E-032 ;  0.23875565132773180         6.4545902716568460E-003
  0.35239999109762721         737.07110530372415        -23693.277057269508      ;  -22956.205951965785         20.138695346407832         2.1619871355955874E-031 ;  0.23886937111208878         6.9347673203916660E-003
  0.35279999108752236         737.42068208769604        -23693.624462007763      ;  -22956.203779920066         20.148246691321411         2.5442353547910610E-032 ;  0.23898244789979339         7.4123345660705997E-003
  0.35319999107741751         737.76830475240604        -23693.971576381628      ;  -22956.203271629223         20.157744644625677         2.2327049582997815E-032 ;  0.23910194689387382         7.8872322312837362E-003
  0.35359999106731266         738.11392986542592        -23694.318997299273      ;  -22956.205067433846         20.167188019633993         2.8529336567687839E-031 ;  0.23921503487470377         8.3594009816996273E-003
  0.35399999105720781         738.45751298602181        -23694.661048052360      ;  -22956.203535066339         20.176575602110177         4.1283061293515365E-031 ;  0.23932621432972506         8.8287801055089155E-003
  0.35439999104710296         738.79900788460907        -23695.001522989460      ;  -22956.202515104851         20.185906128942005         3.0087833951491566E-031 ;  0.23943792222152088         9.2953064471001934E-003
  0.35479999103699811         739.13836783716636        -23695.340886787217      ;  -22956.202518950049         20.195178323507960         6.0813523219543971E-031 ;  0.23954780367198411         9.7589161753979248E-003
  0.35519999102689326         739.47554565616235        -23695.676788360961      ;  -22956.201242704799         20.204390896522245         3.7800007742513816E-031 ;  0.23965695197204545         1.0219544826112203E-002
  0.35559999101678841         732.32843340793727        -23696.013406674570      ;  -22963.684973266634         20.009113242659694         8.9277763883487370E-031 ;  0.23734623140748926         4.5566213298475766E-004
  0.35599999100668356         732.66029523366444        -23696.344120606958      ;  -22963.683825373293         20.018180568942505         1.6782611656733003E-030 ;  0.23745615272674422         9.0902844712514863E-004
  0.35639999099657871         732.99042808343938        -23696.675281089600      ;  -22963.684853006162         20.027200655115497         4.7701771023121990E-031 ;  0.23756294961003707         1.3600327557747871E-003
  0.35679999098647386         733.31878416620009        -23697.006585250099      ;  -22963.687801083899         20.036172195402823         7.2649564782844279E-032 ;  0.23766914473436485         1.8086097701410786E-003
  0.35719999097636901         733.64531608628215        -23697.334145217872      ;  -22963.688829131588         20.045093894831947         1.6103627564624532E-031 ;  0.23777241377984043         2.2546947415973406E-003
  0.35759999096626416         733.96997465788627        -23697.658423848217      ;  -22963.688449190333         20.053964409519182         1.2893976809349655E-030 ;  0.23787747737273829         2.6982204759591344E-003
  0.35799999095615931         734.29270925638627        -23697.977706503749      ;  -22963.684997247361         20.062782356268375         4.4166302588585951E-031 ;  0.23798189052529148         3.1391178134188014E-003
  0.35839999094605446         734.61346951194889        -23698.300518665608      ;  -22963.687049153661         20.071546358844966         1.5821263514616153E-031 ;  0.23808602827979775         3.5773179422482482E-003
  0.35879999093594961         734.93220501969643        -23698.620410221320      ;  -22963.688205201623         20.080255040056887         1.3531916666045231E-031 ;  0.23818917821277447         4.0127520028443442E-003
  0.35919999092584476         735.24886541367539        -23698.936050540698      ;  -22963.687185127023         20.088907023775597         8.0976768054049444E-032 ;  0.23829718952499498         4.4453511887798669E-003
  0.35959999091573991         735.56340049927724        -23699.251741661948      ;  -22963.688341162670         20.097500938554116         3.4067138093376107E-031 ;  0.23840096501242566         4.8750469277059061E-003
