 The system contains         2916  particles.
 Time; Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
         197    2009.0962830972167        -22493.077075989258      ;  -20483.980792892042         54.893724195337491         54.000000000000000         1.4704902955031022E-030   0.65054927817241581     
         198    2168.3230239852455        -22344.114571498965      ;  -20175.791547513720         59.244211960590604         58.000000000000000         1.7783472404790511E-030   0.70206462804051417     
         199    2246.7055222229028        -22271.853453481068      ;  -20025.147931258165         61.385825220342610         60.000000000000000         1.7308753789942148E-031   0.72744545176844899     
         198    2091.7766508165937        -22414.209607590783      ;  -20322.432956774188         57.152766402592903         56.000000000000000         5.4323476559351947E-031   0.67730269059450987     
         198    2008.3730503337024        -22492.353308602960      ;  -20483.980258269257         54.873963599400213         54.000000000000000         1.4431176849016133E-030   0.65031547164684589     
         199    2167.5204097118440        -22343.313078999799      ;  -20175.792669287956         59.222282455802791         58.000000000000000         6.3384992551292981E-030   0.70181342899999288     
         200    2245.8824128900405        -22271.028645852657      ;  -20025.146232962616         61.363335737344272         60.000000000000000         3.8248250104385273E-030   0.72717893136006539     
         199    2091.0068730029220        -22413.437499641001      ;  -20322.430626638077         57.131734075097754         56.000000000000000         3.8764386532878628E-031   0.67704433897633476     
         199    2007.6427546254902        -22491.622477826764      ;  -20483.979723201275         54.854010025484953         54.000000000000000         1.4840732398596995E-030   0.65006465685294401     
         200    2166.7132914254239        -22342.507722713086      ;  -20175.794431287661         59.200229889691101         58.000000000000000         1.0479160677495894E-030   0.70156147306091854     
         201    2245.0567192885910        -22270.202918704239      ;  -20025.146199415649         61.340775645421772         60.000000000000000         4.3343046793736721E-031   0.72691146179127786     
         200    2090.2316710845566        -22412.662270525339      ;  -20322.430599440784         57.110553546986459         56.000000000000000         1.1070044537517840E-030   0.67680228135427745     
         200    2006.9058038365574        -22490.885886929620      ;  -20483.980083093062         54.833874617494033         54.000000000000000         1.1593776048826055E-030   0.64982505978416527     
         201    2165.9021924785270        -22341.697105143190      ;  -20175.794912664664         59.178068561605102         58.000000000000000         1.6047759744962040E-030   0.70130435181783524     
         202    2244.2290314833904        -22269.375580358974      ;  -20025.146548875582         61.318161066677696         60.000000000000000         2.1059466030797149E-030   0.72664323194079805     
         201    2089.4515116341631        -22411.883235184141      ;  -20322.431723549977         57.089237566235020         56.000000000000000         3.8325501459494260E-030   0.67654536814091448     
         201    2006.1626146441961        -22490.142290048112      ;  -20483.979675403916         54.813568760132362         54.000000000000000         1.0895434525908824E-030   0.64958495075754197     
         202    2165.0876455033454        -22340.880991599752      ;  -20175.793346096405         59.155813024438480         58.000000000000000         2.0762059781034511E-031   0.70103164326340839     
         203    2243.3999469259206        -22268.547357378542      ;  -20025.147410452621         61.295508325036963         60.000000000000000         9.5368167283616616E-031   0.72638911080167046     
         202    2088.6668664724634        -22411.104065925614      ;  -20322.437199453150         57.067799024209968         56.000000000000000         4.1802826632059757E-030   0.67630175779856361     
         202    2005.4136104520387        -22489.391724821646      ;  -20483.978114369605         54.793104021885938         54.000000000000000         1.9913100245521084E-030   0.64935071722508864     
         203    2164.2701891239976        -22340.062735650121      ;  -20175.792546526121         59.133477994799961         58.000000000000000         3.2896172687188666E-030   0.70077760070572359     
         204    2242.5700668593927        -22267.719361576055      ;  -20025.149294716663         61.272833848024362         60.000000000000000         1.7377648055521359E-030   0.72611798407877159     
         203    2087.8782147545548        -22410.316794440361      ;  -20322.438579685808         57.046251012672009         56.000000000000000         7.9496100431784326E-030   0.67604692376873432     
         203    2004.6592232598437        -22488.640000174968      ;  -20483.980776915123         54.772492206109249         54.000000000000000         1.6109294932807563E-030   0.64911592205155844     
         204    2163.4503676913814        -22339.245442911390      ;  -20175.795075220009         59.111078345768661         58.000000000000000         2.5076104549213369E-030   0.70050836223917057     
         205    2241.7399960214793        -22266.889638134457      ;  -20025.149642112978         61.250154158642445         60.000000000000000         1.0203859526439089E-030   0.72584921552440640     
         204    2087.0860453296582        -22409.523572029353      ;  -20322.437526699694         57.024606888250446         56.000000000000000         6.2827176763112799E-030   0.67579085306400988     
         204    2003.8998934066485        -22487.880260636874      ;  -20483.980367230226         54.751745344007482         54.000000000000000         5.6189553467659385E-031   0.64888116649616168     
         205    2162.6287334399217        -22338.426592263560      ;  -20175.797858823640         59.088629165822177         58.000000000000000         1.2013740963690351E-031   0.70024273568644202     
         206    2240.9103427627065        -22266.060717199660      ;  -20025.150374436955         61.227485878606288         60.000000000000000         1.5536693495467085E-030   0.72557153520605311     
         205    2086.2908533426180        -22408.726431168841      ;  -20322.435577826225         57.002880179587365         56.000000000000000         1.8752355186415442E-030   0.67552916059182788     
         205    2003.1360673180477        -22487.117816978800      ;  -20483.981749660754         54.730875633086399         54.000000000000000         1.5313666447258370E-030   0.64863748115308051     
         206    2161.8058416312961        -22337.601108403622      ;  -20175.795266772326         59.066145626150458         58.000000000000000         2.6982923799862318E-030   0.69996266042123834     
         207    2240.0817160413430        -22265.231670407164      ;  -20025.149954365821         61.204845646236102         60.000000000000000         1.2833667990734467E-030   0.72530320753137467     
         206    2085.4931385444738        -22407.928814466904      ;  -20322.435675922432         56.981084541178063         56.000000000000000         1.3533620843253395E-030   0.67527564085133973     
         206    2002.3681968756955        -22486.350431291947      ;  -20483.982234416253         54.709895419925459         54.000000000000000         1.2390975476635508E-030   0.64838935692922717     
         207    2160.9822501101194        -22336.774283887633      ;  -20175.792033777514         59.043642968516060         58.000000000000000         1.3614554647746784E-031   0.69969634622739263     
         208    2239.2547251005308        -22264.401315900406      ;  -20025.146590799875         61.182250107635525         60.000000000000000         2.7412173031620352E-030   0.72503529674981737     
         207    2084.6934065361561        -22407.127644840330      ;  -20322.434238304173         56.959233787352019         56.000000000000000         4.1006154210133535E-030   0.67501723164078198     
         207    2001.5967412468199        -22485.576388239875      ;  -20483.979646993055         54.688817250164895         54.000000000000000         7.7026630258647803E-031   0.64814178539853129     
         208    2160.1585202549677        -22335.951928953829      ;  -20175.793408698861         59.021136531238469         58.000000000000000         1.0636523387076576E-030   0.69942988387383875     
         209    2238.4299819530788        -22263.573208581347      ;  -20025.143226628268         61.159715984582732         60.000000000000000         1.0721908262687152E-030   0.72473783034763051     
         208    2083.8921680671883        -22406.324200560121      ;  -20322.432032492932         56.937341873111649         56.000000000000000         1.4664971270680770E-030   0.67475823497656939     
         208    2000.8221644334649        -22484.800760684382      ;  -20483.978596250916         54.667653801544674         54.000000000000000         1.2281684161231107E-030   0.64789139482060798     
         209    2159.3352165703277        -22335.127184638746      ;  -20175.791968068417         58.998641738045208         58.000000000000000         1.9042201038347694E-030   0.69916137696275038     
         210    2237.6080983665174        -22262.750265528684      ;  -20025.142167162168         61.137259992154227         60.000000000000000         8.9328593639495615E-031   0.72447216600690911     
         209    2083.0899371974810        -22405.522068626087      ;  -20322.432131428606         56.915422843907727         56.000000000000000         3.6984750236974091E-031   0.67450101937374851     
         209    2000.0449339129300        -22484.022990741269      ;  -20483.978056828339         54.646417846757750         54.000000000000000         3.8412226521212878E-030   0.64764091355205489     
         210    2158.5129054435547        -22334.305864428828      ;  -20175.792958985272         58.976174064108619         58.000000000000000         9.1706562326179656E-032   0.69889374296904705     
         211    2236.7896823969031        -22261.926054969619      ;  -20025.136372572717         61.114898744019406         60.000000000000000         6.0227871436180786E-031   0.72420736717257483     
         210    2082.2872292031075        -22404.718818312729      ;  -20322.431589109623         56.893490778419753         56.000000000000000         4.7285954095974368E-031   0.67424144591856250     
         210    1999.2655213540772        -22483.242782068799      ;  -20483.977260714721         54.625122273021432         54.000000000000000         5.5860666124380148E-030   0.64738218388651991     
         211    2157.6921530890336        -22333.481366928612      ;  -20175.789213839580         58.953748979875073         58.000000000000000         5.3537365173407419E-031   0.69862960227351101     
         212    2235.9753386483076        -22261.109244251624      ;  -20025.133905603318         61.092648759530519         60.000000000000000         7.5574402466082729E-030   0.72393664608814068     
         211    2081.4845612830891        -22403.915480693835      ;  -20322.430919410745         56.871559807867158         56.000000000000000         4.4682430678648045E-030   0.67398901411716872     
         211    1998.4844019810835        -22482.460610412028      ;  -20483.976208430944         54.603780064693495         54.000000000000000         1.3618631769117609E-030   0.64712971067559899     
         212    2156.8735250637319        -22332.660785874352      ;  -20175.787260810619         58.931381937828590         58.000000000000000         3.3524269562416066E-030   0.69836458246172384     
         213    2235.1656670111815        -22260.302737501057      ;  -20025.137070489876         61.070526429251423         60.000000000000000         2.6550677356140074E-030   0.72367755147095081     
         212    2080.6824544978044        -22403.113982892570      ;  -20322.431528394765         56.849644168971665         56.000000000000000         3.5549344610281288E-031   0.67372956761678926     
         212    1997.7020543881613        -22481.682330718308      ;  -20483.980276330145         54.582404298209788         54.000000000000000         1.6963192026402003E-030   0.64687674043188059     
         213    2156.0575849551556        -22331.841484659548      ;  -20175.783899704391         58.909088336642355         58.000000000000000         9.0622480401584905E-031   0.69808352624014769     
         214    2234.3612616190453        -22259.499065744727      ;  -20025.137804125683         61.048547986451709         60.000000000000000         7.7392290118281129E-030   0.72341425796615222     
         213    2079.8814291504577        -22402.313055291030      ;  -20322.431626140573         56.827758077767051         56.000000000000000         1.7282296690589521E-030   0.67347036722096165     
         213    1996.9189593029662        -22480.896135616418      ;  -20483.977176313452         54.561008108297401         54.000000000000000         3.4732852191328147E-030   0.64662342827486918     
         214    2155.2448965913604        -22331.027483774324      ;  -20175.782587182963         58.886883581562046         58.000000000000000         1.3747510521359566E-030   0.69782056246855151     
         215    2233.5627132698332        -22258.698307736708      ;  -20025.135594466876         61.026729573264106         60.000000000000000         2.9010465041970452E-030   0.72316704568277113     
         214    2079.0820052334579        -22401.513217560288      ;  -20322.431212326832         56.805915741795332         56.000000000000000         8.8184025890378557E-031   0.67321158276115178     
         214    1996.1355980255389        -22480.115690371695      ;  -20483.980092346155         54.539604645322441         54.000000000000000         1.8153822425609562E-030   0.64636993161860445     
         215    2154.4360192620270        -22330.216782795193      ;  -20175.780763533166         58.864782953833128         58.000000000000000         2.2831427254801820E-030   0.69755873049631889     
         216    2232.7706052337739        -22257.905014610780      ;  -20025.134409377006         61.005087126144886         60.000000000000000         1.3392111060109664E-030   0.72290183379705031     
         215    2078.2847035598088        -22400.715757580128      ;  -20322.431054020319         56.784131391019322         56.000000000000000         3.9232979537984035E-030   0.67295173658926166     
         215    1995.3524532139800        -22479.332773391397      ;  -20483.980320177419         54.518207096756747         54.000000000000000         9.0215723510233834E-030   0.64611640472681875     
         216    2153.6315080606855        -22329.409039451100      ;  -20175.777531390413         58.842801620051347         58.000000000000000         1.3604257923524220E-031   0.69730848971214965     
         217    2231.9855117674324        -22257.118608428427      ;  -20025.133096660997         60.983636335273651         60.000000000000000         4.8472380770005823E-031   0.72264803353096951     
         216    2077.4900430101984        -22399.918251190851      ;  -20322.428208180652         56.762419202605940         56.000000000000000         1.4790404888594267E-030   0.67267746958865593     
         216    1994.5700089560294        -22478.549148799237      ;  -20483.979139843206         54.496828689133622         54.000000000000000         1.6218087352929712E-030   0.64586300348131320     
         217    2152.8319142686919        -22328.605957250253      ;  -20175.774042981560         58.820954642653952         58.000000000000000         3.9078525372296559E-031   0.69704993020383921     
         218    2231.2080002894504        -22256.341576227802      ;  -20025.133575938351         60.962392704000152         60.000000000000000         4.0542471220099399E-030   0.72239657956455794     
         217    2076.6985391950298        -22399.127357304333      ;  -20322.428818109303         56.740793264369444         56.000000000000000         5.0044780382684516E-030   0.67241988428775112     
         217    1993.7887478444636        -22477.769524253676      ;  -20483.980776409211         54.475482608140069         54.000000000000000         2.5668181382816264E-031   0.64560622403427292     
         218    2152.0377833855327        -22327.811410581922      ;  -20175.773627196388         58.799256926102544         58.000000000000000         2.7340708217569415E-030   0.69680452079488076     
         219    2230.4386284019674        -22255.571276935840      ;  -20025.132648533872         60.941371467461892         60.000000000000000         2.9181436896951199E-030   0.72214631871294732     
         218    2075.9107058099985        -22398.336934289604      ;  -20322.426228479606         56.719267611809322         56.000000000000000         5.1245270770457669E-031   0.67217419193369288     
         218    1993.0091504006239        -22476.989386229703      ;  -20483.980235829080         54.454181982866118         54.000000000000000         1.4825980599159068E-030   0.64535362719555900     
         219    2151.2496549814100        -22327.023251137092      ;  -20175.773596155683         58.777723212855250         58.000000000000000         2.0296926564431308E-030   0.69654950880355360     
         220    2229.6779438482058        -22254.808512638636      ;  -20025.130568790431         60.920587591425118         60.000000000000000         4.2968817998884431E-031   0.72191161692579897     
         219    2075.1270517368212        -22397.549154884593      ;  -20322.422103147772         56.697856148894651         56.000000000000000         7.6510360828047948E-031   0.67192075548337515     
         219    1992.2316960884621        -22476.211391690504      ;  -20483.979695602040         54.432939913511198         54.000000000000000         6.0457361576141871E-030   0.64510383058150367     
         220    2150.4680601846590        -22326.241626131890      ;  -20175.773565947231         58.756368014716500         58.000000000000000         1.9417582353005515E-030   0.69629650673943366     
         221    2228.9264818912852        -22254.055996697833      ;  -20025.129514806547         60.900055700667295         60.000000000000000         4.0105501756818749E-030   0.72166836132044199     
         220    2074.3480802200797        -22396.768617877009      ;  -20322.420537656930         56.676572625573350         56.000000000000000         9.4960234714737559E-031   0.67166873200508925     
         220    1991.4568622555023        -22475.433714399340      ;  -20483.976852143838         54.411769442448382         54.000000000000000         2.6032534172710241E-030   0.64485883240960651     
         221    2149.6935237962093        -22325.465268104796      ;  -20175.771744308586         58.735205670609588         58.000000000000000         2.8917502596314623E-030   0.69604568359991092     
         222    2228.1847668267901        -22253.313100284238      ;  -20025.128333457447         60.879790120304385         60.000000000000000         2.0438845673735201E-030   0.72142814923191145     
         221    2073.5742922847703        -22395.993904980962      ;  -20322.419612696191         56.655430731148520         56.000000000000000         9.5260411635322123E-031   0.67141828462306918     
         221    1990.6851245913247        -22474.659133296595      ;  -20483.974008705271         54.390683566751470         54.000000000000000         2.4561704908624681E-030   0.64460940070431838     
         222    2148.9265631398480        -22324.696613618791      ;  -20175.770050478943         58.714250315162886         58.000000000000000         6.5347674833198343E-032   0.69580804384893924     
         223    2227.4533092968068        -22252.579693808162      ;  -20025.126384511357         60.859804802403339         60.000000000000000         4.4688575689691452E-031   0.72119114485292857     
         222    2072.8061832698700        -22395.222695780158      ;  -20322.416512510288         56.634443999566450         56.000000000000000         1.2114068308114991E-030   0.67117175889550129     
         222    1989.9169556483498        -22473.891449235733      ;  -20483.974493587382         54.369695197778888         54.000000000000000         5.3001712605275703E-031   0.64437253981024800     
         223    2148.1676848142019        -22323.936810805488      ;  -20175.769125991286         58.693515789965502         58.000000000000000         2.6683931101633831E-031   0.69556217910145979     
         224    2226.7326056902170        -22251.857682316873      ;  -20025.125076626657         60.840113309596575         60.000000000000000         2.7022514341239684E-031   0.72095750999781316     
         223    2072.0442408997387        -22394.461877108974      ;  -20322.417636209233         56.613625756722335         56.000000000000000         1.0646014998609769E-030   0.67092511888916107     
         223    1989.1528224394019        -22473.128569421471      ;  -20483.975746982069         54.348817095532922         54.000000000000000         2.2122531310920761E-030   0.64412538628348370     
         224    2147.4173861300787        -22323.186612314741      ;  -20175.769226184661         58.673015682839285         58.000000000000000         1.6025861208186970E-030   0.69530435637653498     
         225    2226.0231412500939        -22251.146270505480      ;  -20025.123129255386         60.820728899984061         60.000000000000000         6.0411983998354103E-031   0.72072739995324775     
         224    2071.2889463300771        -22393.703483132893      ;  -20322.414536802815         56.592989149038544         56.000000000000000         2.2569965753106189E-030   0.67069065963996966     
         224    1988.3931866448954        -22472.367243342374      ;  -20483.974056697480         54.328061874320603         54.000000000000000         5.8705197934470191E-031   0.64387821734609973     
         225    2146.6761538203973        -22322.444968459327      ;  -20175.768814638930         58.652763292590663         58.000000000000000         1.5699634037648192E-030   0.69506420695686599     
         226    2225.3253842249110        -22250.447335075769      ;  -20025.121950850858         60.801664367329266         60.000000000000000         1.1423749893724069E-030   0.72050096744968151     
         225    2070.5407727797842        -22392.951954679909      ;  -20322.411181900126         56.572547106083434         56.000000000000000         4.5957444516127981E-030   0.67044831479263356     
         225    1987.6385046724758        -22471.610743347675      ;  -20483.972238675200         54.307442004383184         54.000000000000000         2.3483568037840592E-030   0.64362502046450965     
         226    2145.9444621642770        -22321.708513219724      ;  -20175.764051055448         58.632771577755982         58.000000000000000         2.8948151037034563E-030   0.69482703974120319     
         227    2224.6397870549308        -22249.762993057549      ;  -20025.123206002620         60.782932073474250         60.000000000000000         4.9948406610498249E-030   0.72029138619107602     
         226    2069.8001837370221        -22392.211083443071      ;  -20322.410899706050         56.552312291556383         56.000000000000000         2.4963182706122911E-030   0.67020831977186812     
         226    1986.8892284725246        -22470.862080883082      ;  -20483.972852410556         54.286969834177967         54.000000000000000         1.5372698843481026E-031   0.64339419425231970     
         227    2145.2227757289916        -22320.985264193547      ;  -20175.762488464556         58.613053231518741         58.000000000000000         1.3330777192360838E-030   0.69459510924979528     
         228    2223.9667872270734        -22249.090737898932      ;  -20025.123950671859         60.764543971696988         60.000000000000000         7.1595983353733676E-031   0.72007621552927115     
         227    2069.0676342576339        -22391.481579197502      ;  -20322.413944939868         56.532297138763916         56.000000000000000         2.0290649459427380E-030   0.66997082339559899     
         227    1986.1458051336767        -22470.117991970747      ;  -20483.972186837069         54.266657579326655         54.000000000000000         1.5760754573650778E-030   0.64315368957433106     
         228    2144.5115470840356        -22320.275674423228      ;  -20175.764127339193         58.593620619251972         58.000000000000000         6.1499672088071074E-031   0.69436433788346563     
         229    2223.3068050449046        -22248.428940346013      ;  -20025.122135301110         60.746511545781615         60.000000000000000         2.1924260752941422E-030   0.71985089981802264     
         228    2068.3435711249476        -22390.757491198343      ;  -20322.413920073395         56.512513854985983         56.000000000000000         8.3886639491560935E-031   0.66973597039211286     
         228    1985.4086741923186        -22469.377507921214      ;  -20483.968833728894         54.246517249103967         54.000000000000000         2.2451292538974674E-030   0.64292134896084974     
         229    2143.8112133472237        -22319.575060292489      ;  -20175.763846945265         58.574485684148726         58.000000000000000         6.1455576482170152E-030   0.69414006134046258     
         230    2222.6602414869189        -22247.780562595050      ;  -20025.120321108130         60.728845751501154         60.000000000000000         1.0064302257149300E-030   0.71964087840464686     
         229    2067.6284302335698        -22390.042325168339      ;  -20322.413894934769         56.492974349994419         56.000000000000000         1.2658623678950877E-031   0.66951249329211093     
         229    1984.6782665136134        -22468.645411253005      ;  -20483.967144739392         54.226560615864273         54.000000000000000         1.1820721305759146E-030   0.64268490522167043     
         230    2143.1221984968738        -22318.884741359794      ;  -20175.762542862922         58.555660010396892         58.000000000000000         3.4817075135438497E-030   0.69390558990181905     
         231    2222.0274804965584        -22247.145990169498      ;  -20025.118509672939         60.711557079186811         60.000000000000000         1.1916843438950621E-030   0.71944727756110349     
         230    2066.9226366580074        -22389.333947761450      ;  -20322.411311103442         56.473690237927855         56.000000000000000         6.4231824311098437E-031   0.66928367633215224     
         230    1983.9550053818264        -22467.921229775340      ;  -20483.966224393513         54.206799244832148         54.000000000000000         4.6735800913326534E-031   0.64245317689112869     
         231    2142.4449126539325        -22318.203976891327      ;  -20175.759064237394         58.537154803565038         58.000000000000000         9.9725867784807855E-031   0.69368573391648936     
         232    2221.4088895681916        -22246.528276107587      ;  -20025.119386539394         60.694655569738423         60.000000000000000         4.1592478186638323E-031   0.71924627221976201     
         231    2066.2266055001351        -22388.635205061997      ;  -20322.408599561863         56.454672860446728         56.000000000000000         1.4488255805179146E-030   0.66905791298824813     
         231    1983.2393056662013        -22467.201794767745      ;  -20483.962489101545         54.187244471311978         54.000000000000000         1.1624052552168566E-030   0.64222149516672500     
         232    2141.7797516503729        -22317.537898940926      ;  -20175.758147290551         58.518980878809870         58.000000000000000         7.5672640744521739E-031   0.69346496627599263     
         233    2220.8048160923772        -22245.924824279762      ;  -20025.120008187383         60.678150714767533         60.000000000000000         5.5555760890158922E-031   0.71905185191747845     
         232    2065.5407404767307        -22387.946629635928      ;  -20322.405889159196         56.435933248141062         56.000000000000000         6.8797836988030324E-031   0.66881149522898586     
         232    1982.5315744169379        -22466.492375892220      ;  -20483.960801475281         54.167907416971509         54.000000000000000         8.6951965706510843E-031   0.64199228845846090     
         233    2141.1270955928644        -22316.888805654184      ;  -20175.761710061321         58.501148621632005         58.000000000000000         1.1547865379029024E-031   0.69325311844681414     
         234    2220.2155878633434        -22245.332891171089      ;  -20025.117303307747         60.662051470463105         60.000000000000000         1.2861196372106915E-031   0.71886011339159572     
         233    2064.8654317389041        -22387.269763424509      ;  -20322.404331685604         56.417482060951663         56.000000000000000         5.5147907577656177E-030   0.66860125876530085     
         233    1981.8322097290220        -22465.792220876898      ;  -20483.960011147876         54.148798958798849         54.000000000000000         1.6705057311102077E-030   0.64175544462182876     
         234    2140.4873078256423        -22316.252326067690      ;  -20175.765018242048         58.483667959538849         58.000000000000000         1.6141567591965197E-030   0.69304532846984579     
         235    2219.6415121937616        -22244.757775860238      ;  -20025.116263666478         60.646366233404834         60.000000000000000         3.6007968236510043E-031   0.71867702618266316     
         234    2064.2010575993718        -22386.603704730434      ;  -20322.402647131064         56.399329635363692         56.000000000000000         1.1247008174547791E-030   0.66838586882438067     
         234    1981.1415985861302        -22465.102356025949      ;  -20483.960757439818         54.129929670192283         54.000000000000000         7.8650071638141379E-031   0.64153865058296522     
         235    2139.8607360717542        -22315.626631834071      ;  -20175.765895762317         58.466548393226425         58.000000000000000         2.2509592868920149E-030   0.69284554232284046     
         236    2219.0828761073271        -22244.199893044999      ;  -20025.117016937671         60.631102845824906         60.000000000000000         1.6189287856142792E-030   0.71848643915490784     
         235    2063.5479832683386        -22385.952914001522      ;  -20322.404930733184         56.381485949867681         56.000000000000000         7.0927305232425002E-030   0.66817402835779838     
         235    1980.4601177776615        -22464.421622170685      ;  -20483.961504393024         54.111309846015999         54.000000000000000         8.2374057968434092E-032   0.64131785528794427     
         236    2139.2477116440009        -22315.010389370640      ;  -20175.762677726638         58.449798975020236         58.000000000000000         2.6270952543462892E-031   0.69264632022177242     
         237    2218.5399452472575        -22243.656821242821      ;  -20025.116875995562         60.616268565785397         60.000000000000000         1.4479791224188999E-030   0.71830961406961669     
         236    2062.9065601708967        -22385.313647817638      ;  -20322.407087646741         56.363960606309121         56.000000000000000         8.5373832555475766E-031   0.66796132621969673     
         236    1979.7881340587926        -22463.749361839757      ;  -20483.961227780965         54.092949506973170         54.000000000000000         1.9732304139582970E-030   0.64110761698038177     
         237    2138.6485489677448        -22314.409418038635      ;  -20175.760869070891         58.433428295837139         58.000000000000000         1.3058925179730673E-030   0.69245147906995697     
         238    2218.0129643549258        -22243.130340196065      ;  -20025.117375841139         60.601870080255736         60.000000000000000         4.0384251716067290E-030   0.71814312335522579     
         237    2062.2771260843051        -22384.682787660586      ;  -20322.405661576282         56.346762833639289         56.000000000000000         2.3867307432732891E-030   0.66776882569812712     
         237    1979.1260050033000        -22463.086573388406      ;  -20483.960568385104         54.074858422907312         54.000000000000000         1.4330789236722003E-030   0.64089291895164624     
         238    2138.0635457392355        -22313.822351014540      ;  -20175.758805275305         58.417444489511205         58.000000000000000         8.3085014082746920E-031   0.69226111564819515     
         239    2217.5021579296786        -22242.623362702529      ;  -20025.121204772851         60.587913523140664         60.000000000000000         1.2906129453717530E-030   0.71797672545521474     
         238    2061.6600041222264        -22384.063856760251      ;  -20322.403852638025         56.329901460161956         56.000000000000000         6.1821690745027671E-031   0.66758302656479807     
         238    1978.4740755530647        -22462.432961053903      ;  -20483.958885500837         54.057046018525739         54.000000000000000         2.3923120433401767E-030   0.64068141787143451     
         239    2137.4929815983087        -22313.251772376811      ;  -20175.758790778502         58.401855196528437         58.000000000000000         8.0423558547390066E-031   0.69207010941005231     
         240    2217.0077279308784        -22242.124827596133      ;  -20025.117099665254         60.574404412494061         60.000000000000000         1.1610964022090403E-030   0.71781551533859789     
         239    2061.0555028350009        -22383.458827209113      ;  -20322.403324374114         56.313384916273115         56.000000000000000         5.3677257961356927E-030   0.66738663393762021     
         239    1977.8326776208537        -22461.789368443264      ;  -20483.956690822411         54.039521362546594         54.000000000000000         1.0222635361987457E-030   0.64047322292739051     
         240    2136.9371172372330        -22312.694742568892      ;  -20175.757625331658         58.386667539678136         58.000000000000000         5.5414473189986322E-031   0.69190978199968811     
         241    2216.5298543996860        -22241.648610813831      ;  -20025.118756414144         60.561347667507668         60.000000000000000         3.8618356246729716E-030   0.71766226185822890     
         240    2060.4639160844144        -22382.863895880153      ;  -20322.399979795737         56.297221231039352         56.000000000000000         1.1343511002533486E-029   0.66719977508862804     
         240    1977.2021329433824        -22461.154966478880      ;  -20483.952833535499         54.022293245651866         54.000000000000000         2.2977506663392302E-031   0.64026946362515069     
         241    2136.3961952651143        -22312.155217027033      ;  -20175.759021761918         58.371888147670646         58.000000000000000         8.2630383656944687E-030   0.69173559153730746     
         242    2216.0686967064848        -22241.187446367741      ;  -20025.118749661255         60.548747642593916         60.000000000000000         4.9693747947769423E-031   0.71751954285746222     
         241    2059.8855227941535        -22382.285104136674      ;  -20322.399581342521         56.281418025379601         56.000000000000000         4.9142496073604952E-030   0.66701179268432720     
         241    1976.5827512125218        -22460.538511888419      ;  -20483.955760675897         54.005370129427156         54.000000000000000         2.1530557345489619E-030   0.64005131155655137     
         242    2135.8704418133248        -22311.628428900160      ;  -20175.757987086836         58.357523199001889         58.000000000000000         3.1220439271543886E-030   0.69157220447939660     
         243    2215.6243918341470        -22240.741473035981      ;  -20025.117081201835         60.536608080480370         60.000000000000000         4.2089510773767588E-030   0.71737436577923608     
         242    2059.3205861489405        -22381.717977842360      ;  -20322.397391693419         56.265982490183468         56.000000000000000         6.3832028730187429E-031   0.66682806006208695     
         242    1975.9748312242436        -22459.933263905295      ;  -20483.958432681051         53.988760177753797         54.000000000000000         6.2353765218003786E-031   0.63985409513276659     
         243    2135.3600626837724        -22311.118040559304      ;  -20175.757977875532         58.343578316714066         58.000000000000000         3.8441625095070278E-030   0.69140936705872091     
         244    2215.1970537124685        -22240.311955703921      ;  -20025.114901991452         60.524932094024706         60.000000000000000         4.6162823545475279E-030   0.71723875553990257     
         243    2058.7693522809927        -22381.169803119821      ;  -20322.400450838828         56.250921350421862         56.000000000000000         5.0759283880307121E-030   0.66665322049190301     
         243    1975.3786581629633        -22459.334515985913      ;  -20483.955857822948         53.972471182610093         54.000000000000000         2.7155480121899504E-031   0.63966056297022733     
         244    2134.8652428320120        -22310.623339857149      ;  -20175.758097025137         58.330058554272888         58.000000000000000         2.3788074833333550E-030   0.69126998476428192     
         245    2214.7867756745873        -22239.902828083937      ;  -20025.116052409350         60.513722233330448         60.000000000000000         9.5894825904211394E-031   0.71709754152311389     
         244    2058.2320517814269        -22380.630570814057      ;  -20322.398519032631         56.236240906442490         56.000000000000000         1.0290478820110728E-030   0.66647832991896216     
         244    1974.7945004942433        -22458.748040539802      ;  -20483.953540045557         53.956510479171889         54.000000000000000         4.9997696150926825E-031   0.63947081787139548     
         245    2134.3861494391685        -22310.144367224631      ;  -20175.758217785464         58.316968479500559         58.000000000000000         2.7061563957848720E-030   0.69110976335331198     
         246    2214.3936282210016        -22239.511470698188      ;  -20025.117842477186         60.502980424654183         60.000000000000000         2.1990939142332902E-030   0.71697891117399404     
         245    2057.7089015627303        -22380.109714008631      ;  -20322.400812445900         56.221947084857398         56.000000000000000         1.6956872651330708E-030   0.66630411232348052     
         245    1974.2226144684266        -22458.175373151382      ;  -20483.952758682954         53.940885068863551         54.000000000000000         1.5315134937365451E-030   0.63928120152233581     
         246    2133.9229315599573        -22309.682678883117      ;  -20175.759747323158         58.304312164958695         58.000000000000000         2.3551021653662876E-030   0.69095271950021797     
         247    2214.0176575505411        -22239.134860553509      ;  -20025.117203002970         60.492707930267812         60.000000000000000         4.8806816259251338E-031   0.71685563064364977     
         246    2057.2000988298328        -22379.597061789387      ;  -20322.396962959556         56.208045273817035         56.000000000000000         1.7248895411732336E-030   0.66613826623124750     
